label_id	morphocontext_clust_color	gene_clust_color	manually_segm_color
9423.0	0-0-0-0	0-0-0-0	0-0-0-0
9424.0	0-0-0-0	255-31-119-180	255-219-219-141
9425.0	255-31-119-180	255-31-119-180	255-219-219-141
9426.0	255-31-119-180	255-31-119-180	255-219-219-141
9428.0	255-31-119-180	255-31-119-180	255-219-219-141
9429.0	255-148-103-189	255-31-119-180	255-219-219-141
9430.0	255-31-119-180	255-31-119-180	255-219-219-141
9431.0	255-31-119-180	255-31-119-180	255-219-219-141
9434.0	0-0-0-0	255-31-119-180	255-219-219-141
9435.0	255-31-119-180	255-31-119-180	255-219-219-141
9441.0	0-0-0-0	0-0-0-0	0-0-0-0
9443.0	0-0-0-0	0-0-0-0	0-0-0-0
9444.0	0-0-0-0	0-0-0-0	0-0-0-0
9447.0	0-0-0-0	0-0-0-0	0-0-0-0
9451.0	0-0-0-0	0-0-0-0	0-0-0-0
9452.0	0-0-0-0	0-0-0-0	0-0-0-0
9453.0	0-0-0-0	0-0-0-0	0-0-0-0
9454.0	0-0-0-0	0-0-0-0	0-0-0-0
9455.0	0-0-0-0	0-0-0-0	0-0-0-0
9458.0	255-148-103-189	255-148-103-189	255-197-176-213
9459.0	255-148-103-189	255-148-103-189	255-197-176-213
9461.0	0-0-0-0	255-148-103-189	255-197-176-213
9463.0	255-148-103-189	255-197-176-213	255-197-176-213
9471.0	0-0-0-0	255-148-103-189	255-197-176-213
9472.0	255-148-103-189	255-148-103-189	255-197-176-213
9473.0	255-148-103-189	255-148-103-189	255-197-176-213
9475.0	255-148-103-189	255-148-103-189	255-197-176-213
9483.0	255-148-103-189	255-148-103-189	255-197-176-213
9485.0	255-148-103-189	255-148-103-189	255-197-176-213
9487.0	255-148-103-189	255-148-103-189	255-197-176-213
9488.0	255-148-103-189	255-148-103-189	255-197-176-213
9490.0	255-148-103-189	255-148-103-189	255-197-176-213
9493.0	0-0-0-0	255-148-103-189	255-197-176-213
9494.0	255-148-103-189	255-148-103-189	255-197-176-213
9495.0	255-148-103-189	255-148-103-189	255-197-176-213
9497.0	255-148-103-189	255-148-103-189	255-197-176-213
9498.0	255-148-103-189	255-148-103-189	255-197-176-213
9500.0	255-148-103-189	255-148-103-189	255-197-176-213
9501.0	255-197-176-213	255-148-103-189	255-197-176-213
9503.0	0-0-0-0	0-0-0-0	0-0-0-0
9505.0	0-0-0-0	0-0-0-0	0-0-0-0
9506.0	0-0-0-0	0-0-0-0	0-0-0-0
9508.0	0-0-0-0	0-0-0-0	0-0-0-0
9509.0	0-0-0-0	0-0-0-0	0-0-0-0
9512.0	255-148-103-189	255-148-103-189	255-197-176-213
9513.0	255-148-103-189	255-148-103-189	255-197-176-213
9514.0	255-148-103-189	255-197-176-213	255-197-176-213
9523.0	255-31-119-180	255-31-119-180	255-219-219-141
9524.0	0-0-0-0	255-31-119-180	255-219-219-141
9535.0	255-31-119-180	255-31-119-180	255-219-219-141
9539.0	0-0-0-0	0-0-0-0	0-0-0-0
9540.0	0-0-0-0	0-0-0-0	0-0-0-0
9541.0	0-0-0-0	0-0-0-0	0-0-0-0
9544.0	0-0-0-0	0-0-0-0	0-0-0-0
9546.0	0-0-0-0	0-0-0-0	0-0-0-0
9547.0	0-0-0-0	0-0-0-0	0-0-0-0
9548.0	0-0-0-0	0-0-0-0	0-0-0-0
9550.0	0-0-0-0	255-31-119-180	255-219-219-141
9552.0	255-31-119-180	255-31-119-180	255-219-219-141
9558.0	0-0-0-0	0-0-0-0	0-0-0-0
9560.0	0-0-0-0	0-0-0-0	0-0-0-0
9565.0	255-31-119-180	255-31-119-180	255-219-219-141
9566.0	255-31-119-180	255-31-119-180	255-219-219-141
9567.0	255-31-119-180	255-31-119-180	255-219-219-141
9568.0	255-31-119-180	255-31-119-180	255-219-219-141
9573.0	0-0-0-0	255-196-156-148	0-0-0-0
9574.0	0-0-0-0	0-0-0-0	0-0-0-0
9575.0	0-0-0-0	0-0-0-0	0-0-0-0
9577.0	0-0-0-0	0-0-0-0	0-0-0-0
9580.0	0-0-0-0	0-0-0-0	0-0-0-0
9581.0	0-0-0-0	0-0-0-0	0-0-0-0
9582.0	0-0-0-0	0-0-0-0	0-0-0-0
9583.0	0-0-0-0	0-0-0-0	0-0-0-0
9586.0	0-0-0-0	0-0-0-0	0-0-0-0
9588.0	0-0-0-0	0-0-0-0	0-0-0-0
9591.0	0-0-0-0	255-31-119-180	255-219-219-141
9592.0	0-0-0-0	255-31-119-180	255-219-219-141
9596.0	0-0-0-0	255-31-119-180	255-219-219-141
9599.0	0-0-0-0	0-0-0-0	0-0-0-0
9604.0	255-31-119-180	255-31-119-180	255-219-219-141
9605.0	0-0-0-0	255-31-119-180	255-219-219-141
9606.0	255-148-103-189	255-31-119-180	255-219-219-141
9607.0	0-0-0-0	255-31-119-180	255-219-219-141
9609.0	255-31-119-180	255-31-119-180	255-219-219-141
9610.0	255-31-119-180	255-31-119-180	255-219-219-141
9611.0	255-31-119-180	255-31-119-180	255-219-219-141
9612.0	0-0-0-0	255-31-119-180	255-219-219-141
9615.0	0-0-0-0	255-31-119-180	255-219-219-141
9616.0	0-0-0-0	0-0-0-0	255-219-219-141
9617.0	255-148-103-189	255-31-119-180	255-219-219-141
9622.0	0-0-0-0	0-0-0-0	0-0-0-0
9628.0	0-0-0-0	0-0-0-0	0-0-0-0
9630.0	0-0-0-0	0-0-0-0	0-0-0-0
9636.0	0-0-0-0	0-0-0-0	0-0-0-0
9637.0	0-0-0-0	0-0-0-0	0-0-0-0
9640.0	0-0-0-0	0-0-0-0	0-0-0-0
9648.0	0-0-0-0	0-0-0-0	0-0-0-0
9649.0	0-0-0-0	0-0-0-0	0-0-0-0
9650.0	0-0-0-0	0-0-0-0	0-0-0-0
9655.0	255-148-103-189	255-148-103-189	255-197-176-213
9656.0	255-148-103-189	255-197-176-213	255-197-176-213
9657.0	255-197-176-213	255-197-176-213	255-197-176-213
9665.0	0-0-0-0	0-0-0-0	0-0-0-0
9669.0	0-0-0-0	0-0-0-0	0-0-0-0
9671.0	255-148-103-189	255-148-103-189	255-197-176-213
9673.0	255-197-176-213	255-197-176-213	255-197-176-213
9676.0	0-0-0-0	0-0-0-0	0-0-0-0
9679.0	255-148-103-189	255-148-103-189	255-197-176-213
9680.0	255-148-103-189	255-148-103-189	255-197-176-213
9681.0	255-197-176-213	255-148-103-189	255-197-176-213
9682.0	255-148-103-189	255-148-103-189	255-197-176-213
9684.0	255-152-223-138	0-0-0-0	255-197-176-213
9687.0	0-0-0-0	0-0-0-0	0-0-0-0
9689.0	0-0-0-0	0-0-0-0	0-0-0-0
9694.0	255-148-103-189	255-148-103-189	255-197-176-213
9696.0	255-197-176-213	255-148-103-189	255-197-176-213
9697.0	255-148-103-189	255-148-103-189	255-197-176-213
9698.0	255-197-176-213	255-148-103-189	255-197-176-213
9699.0	255-197-176-213	255-148-103-189	255-197-176-213
9701.0	0-0-0-0	0-0-0-0	0-0-0-0
9711.0	255-148-103-189	255-148-103-189	255-197-176-213
9712.0	255-148-103-189	255-148-103-189	255-197-176-213
9720.0	0-0-0-0	0-0-0-0	0-0-0-0
9721.0	0-0-0-0	0-0-0-0	0-0-0-0
9722.0	0-0-0-0	0-0-0-0	0-0-0-0
9726.0	0-0-0-0	0-0-0-0	255-219-219-141
9727.0	0-0-0-0	255-31-119-180	255-219-219-141
9734.0	255-197-176-213	255-197-176-213	255-197-176-213
9736.0	255-197-176-213	255-197-176-213	255-197-176-213
9739.0	0-0-0-0	0-0-0-0	0-0-0-0
9740.0	0-0-0-0	0-0-0-0	0-0-0-0
9743.0	0-0-0-0	0-0-0-0	0-0-0-0
9745.0	0-0-0-0	0-0-0-0	0-0-0-0
9746.0	0-0-0-0	0-0-0-0	0-0-0-0
9747.0	0-0-0-0	0-0-0-0	0-0-0-0
9750.0	0-0-0-0	255-31-119-180	255-219-219-141
9751.0	0-0-0-0	0-0-0-0	0-0-0-0
9752.0	0-0-0-0	0-0-0-0	0-0-0-0
9755.0	0-0-0-0	0-0-0-0	0-0-0-0
9756.0	0-0-0-0	0-0-0-0	0-0-0-0
9760.0	0-0-0-0	0-0-0-0	0-0-0-0
9764.0	0-0-0-0	0-0-0-0	0-0-0-0
9766.0	0-0-0-0	0-0-0-0	0-0-0-0
9770.0	0-0-0-0	0-0-0-0	0-0-0-0
9771.0	0-0-0-0	0-0-0-0	0-0-0-0
9775.0	0-0-0-0	0-0-0-0	0-0-0-0
9779.0	0-0-0-0	255-31-119-180	0-0-0-0
9781.0	255-148-103-189	255-31-119-180	255-219-219-141
9782.0	255-31-119-180	255-31-119-180	255-219-219-141
9783.0	0-0-0-0	255-196-156-148	0-0-0-0
9785.0	0-0-0-0	255-196-156-148	0-0-0-0
9786.0	0-0-0-0	0-0-0-0	0-0-0-0
9790.0	0-0-0-0	0-0-0-0	0-0-0-0
9791.0	0-0-0-0	0-0-0-0	0-0-0-0
9796.0	255-31-119-180	255-31-119-180	255-219-219-141
9797.0	255-31-119-180	255-31-119-180	255-219-219-141
9798.0	0-0-0-0	0-0-0-0	0-0-0-0
9803.0	0-0-0-0	255-31-119-180	255-219-219-141
9804.0	255-148-103-189	255-31-119-180	255-219-219-141
9818.0	255-148-103-189	255-31-119-180	255-219-219-141
9819.0	0-0-0-0	255-31-119-180	255-219-219-141
9822.0	255-31-119-180	255-31-119-180	255-219-219-141
9823.0	255-148-103-189	255-31-119-180	255-219-219-141
9831.0	0-0-0-0	0-0-0-0	0-0-0-0
9835.0	0-0-0-0	0-0-0-0	0-0-0-0
9836.0	0-0-0-0	0-0-0-0	0-0-0-0
9837.0	0-0-0-0	0-0-0-0	0-0-0-0
9841.0	0-0-0-0	0-0-0-0	0-0-0-0
9842.0	0-0-0-0	0-0-0-0	0-0-0-0
9845.0	0-0-0-0	0-0-0-0	0-0-0-0
9847.0	0-0-0-0	0-0-0-0	0-0-0-0
9848.0	0-0-0-0	0-0-0-0	0-0-0-0
9850.0	0-0-0-0	0-0-0-0	0-0-0-0
9851.0	0-0-0-0	0-0-0-0	0-0-0-0
9853.0	255-148-103-189	255-148-103-189	255-197-176-213
9855.0	0-0-0-0	255-148-103-189	255-197-176-213
9856.0	255-148-103-189	255-148-103-189	255-197-176-213
9857.0	255-148-103-189	255-197-176-213	255-197-176-213
9860.0	0-0-0-0	0-0-0-0	0-0-0-0
9865.0	0-0-0-0	0-0-0-0	0-0-0-0
9866.0	0-0-0-0	255-148-103-189	255-197-176-213
9867.0	255-148-103-189	255-148-103-189	255-197-176-213
9868.0	255-148-103-189	255-148-103-189	255-197-176-213
9869.0	255-197-176-213	255-197-176-213	255-197-176-213
9872.0	255-197-176-213	255-197-176-213	255-197-176-213
9876.0	0-0-0-0	0-0-0-0	0-0-0-0
9881.0	255-148-103-189	255-148-103-189	255-197-176-213
9882.0	255-148-103-189	255-148-103-189	255-197-176-213
9883.0	255-148-103-189	255-148-103-189	255-197-176-213
9884.0	255-148-103-189	255-148-103-189	255-197-176-213
9885.0	255-148-103-189	255-148-103-189	255-197-176-213
9889.0	0-0-0-0	0-0-0-0	0-0-0-0
9897.0	0-0-0-0	0-0-0-0	0-0-0-0
9899.0	0-0-0-0	0-0-0-0	0-0-0-0
9904.0	0-0-0-0	0-0-0-0	0-0-0-0
9906.0	255-148-103-189	255-148-103-189	255-197-176-213
9909.0	0-0-0-0	0-0-0-0	0-0-0-0
9910.0	0-0-0-0	0-0-0-0	0-0-0-0
9912.0	0-0-0-0	0-0-0-0	0-0-0-0
9921.0	0-0-0-0	255-196-156-148	255-197-176-213
9923.0	255-148-103-189	255-197-176-213	255-197-176-213
9924.0	255-148-103-189	255-197-176-213	255-197-176-213
9925.0	255-148-103-189	255-148-103-189	255-197-176-213
9928.0	0-0-0-0	0-0-0-0	0-0-0-0
9933.0	0-0-0-0	0-0-0-0	0-0-0-0
9935.0	0-0-0-0	0-0-0-0	0-0-0-0
9936.0	0-0-0-0	0-0-0-0	0-0-0-0
9937.0	0-0-0-0	0-0-0-0	0-0-0-0
9938.0	0-0-0-0	0-0-0-0	0-0-0-0
9939.0	0-0-0-0	0-0-0-0	0-0-0-0
9940.0	0-0-0-0	255-31-119-180	255-219-219-141
9941.0	0-0-0-0	255-31-119-180	255-219-219-141
9945.0	255-197-176-213	255-197-176-213	255-197-176-213
9947.0	255-197-176-213	255-197-176-213	255-197-176-213
9951.0	0-0-0-0	0-0-0-0	0-0-0-0
9952.0	0-0-0-0	0-0-0-0	0-0-0-0
9958.0	255-140-86-75	255-31-119-180	255-219-219-141
9963.0	0-0-0-0	0-0-0-0	0-0-0-0
9967.0	0-0-0-0	0-0-0-0	0-0-0-0
9969.0	0-0-0-0	0-0-0-0	0-0-0-0
9970.0	0-0-0-0	0-0-0-0	0-0-0-0
9973.0	0-0-0-0	0-0-0-0	0-0-0-0
9977.0	255-31-119-180	255-31-119-180	255-219-219-141
9978.0	0-0-0-0	0-0-0-0	0-0-0-0
9980.0	0-0-0-0	0-0-0-0	0-0-0-0
9985.0	0-0-0-0	0-0-0-0	0-0-0-0
9990.0	0-0-0-0	0-0-0-0	0-0-0-0
9992.0	0-0-0-0	0-0-0-0	0-0-0-0
9994.0	0-0-0-0	0-0-0-0	0-0-0-0
9999.0	0-0-0-0	0-0-0-0	0-0-0-0
10000.0	255-148-103-189	255-31-119-180	255-219-219-141
10001.0	0-0-0-0	255-196-156-148	0-0-0-0
10002.0	0-0-0-0	255-196-156-148	0-0-0-0
10006.0	0-0-0-0	0-0-0-0	0-0-0-0
10012.0	0-0-0-0	0-0-0-0	0-0-0-0
10014.0	0-0-0-0	0-0-0-0	0-0-0-0
10015.0	0-0-0-0	0-0-0-0	255-219-219-141
10017.0	0-0-0-0	255-31-119-180	255-219-219-141
10018.0	0-0-0-0	255-31-119-180	0-0-0-0
10020.0	0-0-0-0	255-31-119-180	255-219-219-141
10023.0	0-0-0-0	0-0-0-0	0-0-0-0
10024.0	0-0-0-0	0-0-0-0	0-0-0-0
10026.0	0-0-0-0	0-0-0-0	0-0-0-0
10028.0	0-0-0-0	0-0-0-0	0-0-0-0
10029.0	0-0-0-0	0-0-0-0	0-0-0-0
10030.0	0-0-0-0	0-0-0-0	0-0-0-0
10039.0	0-0-0-0	0-0-0-0	255-219-219-141
10046.0	255-148-103-189	0-0-0-0	255-219-219-141
10049.0	0-0-0-0	0-0-0-0	0-0-0-0
10050.0	0-0-0-0	0-0-0-0	0-0-0-0
10055.0	255-148-103-189	255-148-103-189	255-197-176-213
10056.0	0-0-0-0	255-196-156-148	255-197-176-213
10057.0	255-197-176-213	255-196-156-148	255-197-176-213
10060.0	0-0-0-0	255-196-156-148	0-0-0-0
10061.0	0-0-0-0	255-196-156-148	0-0-0-0
10067.0	0-0-0-0	0-0-0-0	0-0-0-0
10068.0	0-0-0-0	0-0-0-0	0-0-0-0
10069.0	0-0-0-0	0-0-0-0	0-0-0-0
10072.0	255-148-103-189	255-148-103-189	255-197-176-213
10073.0	255-148-103-189	255-148-103-189	255-197-176-213
10074.0	255-148-103-189	255-148-103-189	255-197-176-213
10075.0	255-197-176-213	255-197-176-213	255-197-176-213
10078.0	255-197-176-213	0-0-0-0	0-0-0-0
10080.0	0-0-0-0	0-0-0-0	0-0-0-0
10081.0	0-0-0-0	0-0-0-0	0-0-0-0
10082.0	0-0-0-0	0-0-0-0	0-0-0-0
10086.0	0-0-0-0	0-0-0-0	0-0-0-0
10087.0	0-0-0-0	0-0-0-0	0-0-0-0
10088.0	0-0-0-0	255-197-176-213	0-0-0-0
10089.0	255-148-103-189	255-148-103-189	255-197-176-213
10092.0	255-197-176-213	255-197-176-213	255-197-176-213
10095.0	0-0-0-0	255-197-176-213	255-197-176-213
10098.0	0-0-0-0	0-0-0-0	0-0-0-0
10101.0	0-0-0-0	0-0-0-0	0-0-0-0
10103.0	0-0-0-0	0-0-0-0	0-0-0-0
10104.0	0-0-0-0	0-0-0-0	0-0-0-0
10105.0	0-0-0-0	0-0-0-0	0-0-0-0
10107.0	0-0-0-0	255-148-103-189	255-197-176-213
10108.0	255-148-103-189	255-148-103-189	255-197-176-213
10110.0	255-148-103-189	255-148-103-189	255-197-176-213
10111.0	255-148-103-189	255-148-103-189	255-197-176-213
10117.0	255-197-176-213	255-197-176-213	255-197-176-213
10119.0	0-0-0-0	0-0-0-0	255-197-176-213
10122.0	0-0-0-0	0-0-0-0	0-0-0-0
10123.0	0-0-0-0	0-0-0-0	0-0-0-0
10124.0	0-0-0-0	0-0-0-0	0-0-0-0
10125.0	0-0-0-0	0-0-0-0	0-0-0-0
10126.0	0-0-0-0	0-0-0-0	0-0-0-0
10128.0	0-0-0-0	0-0-0-0	0-0-0-0
10130.0	0-0-0-0	0-0-0-0	0-0-0-0
10132.0	255-148-103-189	255-148-103-189	255-197-176-213
10133.0	255-148-103-189	255-148-103-189	255-197-176-213
10134.0	255-148-103-189	255-148-103-189	255-197-176-213
10136.0	255-197-176-213	255-197-176-213	255-197-176-213
10140.0	0-0-0-0	0-0-0-0	0-0-0-0
10141.0	0-0-0-0	0-0-0-0	0-0-0-0
10146.0	0-0-0-0	255-196-156-148	255-197-176-213
10147.0	255-148-103-189	255-148-103-189	255-197-176-213
10148.0	255-148-103-189	255-197-176-213	255-197-176-213
10149.0	255-197-176-213	255-197-176-213	255-197-176-213
10154.0	0-0-0-0	0-0-0-0	0-0-0-0
10155.0	0-0-0-0	0-0-0-0	0-0-0-0
10156.0	0-0-0-0	0-0-0-0	0-0-0-0
10157.0	0-0-0-0	0-0-0-0	0-0-0-0
10158.0	0-0-0-0	0-0-0-0	0-0-0-0
10159.0	0-0-0-0	0-0-0-0	0-0-0-0
10160.0	0-0-0-0	0-0-0-0	0-0-0-0
10166.0	0-0-0-0	0-0-0-0	0-0-0-0
10167.0	255-197-176-213	255-197-176-213	255-197-176-213
10168.0	255-197-176-213	255-197-176-213	255-197-176-213
10169.0	255-197-176-213	255-197-176-213	255-197-176-213
10172.0	0-0-0-0	0-0-0-0	0-0-0-0
10173.0	0-0-0-0	0-0-0-0	0-0-0-0
10175.0	0-0-0-0	0-0-0-0	0-0-0-0
10179.0	0-0-0-0	0-0-0-0	0-0-0-0
10180.0	0-0-0-0	0-0-0-0	0-0-0-0
10182.0	0-0-0-0	0-0-0-0	0-0-0-0
10183.0	0-0-0-0	255-31-119-180	255-219-219-141
10184.0	0-0-0-0	0-0-0-0	255-219-219-141
10195.0	0-0-0-0	0-0-0-0	0-0-0-0
10196.0	0-0-0-0	0-0-0-0	0-0-0-0
10197.0	0-0-0-0	0-0-0-0	0-0-0-0
10198.0	0-0-0-0	0-0-0-0	0-0-0-0
10200.0	0-0-0-0	0-0-0-0	0-0-0-0
10201.0	0-0-0-0	0-0-0-0	0-0-0-0
10203.0	0-0-0-0	0-0-0-0	0-0-0-0
10214.0	0-0-0-0	0-0-0-0	0-0-0-0
10222.0	0-0-0-0	0-0-0-0	0-0-0-0
10223.0	0-0-0-0	0-0-0-0	0-0-0-0
10225.0	0-0-0-0	0-0-0-0	0-0-0-0
10228.0	0-0-0-0	0-0-0-0	0-0-0-0
10229.0	0-0-0-0	0-0-0-0	0-0-0-0
10231.0	0-0-0-0	0-0-0-0	0-0-0-0
10233.0	0-0-0-0	0-0-0-0	0-0-0-0
10236.0	0-0-0-0	255-31-119-180	255-219-219-141
10237.0	255-148-103-189	255-31-119-180	255-219-219-141
10241.0	0-0-0-0	0-0-0-0	0-0-0-0
10242.0	0-0-0-0	0-0-0-0	0-0-0-0
10247.0	0-0-0-0	0-0-0-0	0-0-0-0
10253.0	0-0-0-0	0-0-0-0	0-0-0-0
10255.0	0-0-0-0	0-0-0-0	0-0-0-0
10260.0	0-0-0-0	0-0-0-0	0-0-0-0
10261.0	0-0-0-0	0-0-0-0	0-0-0-0
10265.0	0-0-0-0	0-0-0-0	0-0-0-0
10269.0	0-0-0-0	0-0-0-0	0-0-0-0
10271.0	0-0-0-0	0-0-0-0	0-0-0-0
10277.0	255-148-103-189	0-0-0-0	255-219-219-141
10283.0	0-0-0-0	0-0-0-0	0-0-0-0
10284.0	0-0-0-0	0-0-0-0	0-0-0-0
10298.0	0-0-0-0	0-0-0-0	0-0-0-0
10299.0	0-0-0-0	0-0-0-0	0-0-0-0
10301.0	0-0-0-0	0-0-0-0	0-0-0-0
10304.0	0-0-0-0	0-0-0-0	0-0-0-0
10305.0	0-0-0-0	0-0-0-0	0-0-0-0
10306.0	0-0-0-0	0-0-0-0	0-0-0-0
10307.0	0-0-0-0	0-0-0-0	0-0-0-0
10311.0	0-0-0-0	255-196-156-148	255-197-176-213
10313.0	0-0-0-0	0-0-0-0	0-0-0-0
10314.0	0-0-0-0	0-0-0-0	0-0-0-0
10317.0	0-0-0-0	0-0-0-0	0-0-0-0
10320.0	0-0-0-0	0-0-0-0	0-0-0-0
10323.0	0-0-0-0	0-0-0-0	0-0-0-0
10326.0	255-148-103-189	255-148-103-189	255-197-176-213
10327.0	255-148-103-189	255-148-103-189	255-197-176-213
10328.0	0-0-0-0	255-148-103-189	255-197-176-213
10329.0	255-148-103-189	255-148-103-189	255-197-176-213
10331.0	255-148-103-189	255-148-103-189	255-197-176-213
10334.0	255-197-176-213	255-197-176-213	255-197-176-213
10336.0	0-0-0-0	0-0-0-0	0-0-0-0
10337.0	0-0-0-0	255-196-156-148	0-0-0-0
10339.0	0-0-0-0	0-0-0-0	0-0-0-0
10340.0	0-0-0-0	0-0-0-0	0-0-0-0
10342.0	0-0-0-0	0-0-0-0	0-0-0-0
10343.0	255-148-103-189	255-148-103-189	255-197-176-213
10344.0	255-148-103-189	255-148-103-189	255-197-176-213
10345.0	255-158-218-229	255-148-103-189	255-197-176-213
10349.0	0-0-0-0	0-0-0-0	0-0-0-0
10354.0	0-0-0-0	0-0-0-0	0-0-0-0
10357.0	255-148-103-189	255-148-103-189	255-197-176-213
10359.0	255-148-103-189	255-148-103-189	255-197-176-213
10363.0	255-148-103-189	255-197-176-213	255-197-176-213
10365.0	255-197-176-213	255-197-176-213	255-197-176-213
10367.0	255-197-176-213	255-197-176-213	255-197-176-213
10368.0	255-197-176-213	255-197-176-213	255-197-176-213
10374.0	0-0-0-0	0-0-0-0	0-0-0-0
10375.0	0-0-0-0	0-0-0-0	0-0-0-0
10379.0	0-0-0-0	255-148-103-189	255-197-176-213
10380.0	255-148-103-189	255-148-103-189	255-197-176-213
10381.0	255-148-103-189	255-148-103-189	255-197-176-213
10382.0	255-148-103-189	255-148-103-189	255-197-176-213
10383.0	255-197-176-213	255-197-176-213	255-197-176-213
10386.0	0-0-0-0	0-0-0-0	0-0-0-0
10393.0	0-0-0-0	0-0-0-0	0-0-0-0
10395.0	255-31-119-180	255-196-156-148	255-197-176-213
10398.0	0-0-0-0	0-0-0-0	0-0-0-0
10400.0	0-0-0-0	0-0-0-0	0-0-0-0
10401.0	0-0-0-0	0-0-0-0	0-0-0-0
10402.0	0-0-0-0	0-0-0-0	0-0-0-0
10405.0	0-0-0-0	0-0-0-0	0-0-0-0
10407.0	0-0-0-0	0-0-0-0	0-0-0-0
10408.0	0-0-0-0	0-0-0-0	0-0-0-0
10409.0	0-0-0-0	0-0-0-0	0-0-0-0
10411.0	0-0-0-0	0-0-0-0	0-0-0-0
10413.0	0-0-0-0	0-0-0-0	0-0-0-0
10417.0	255-197-176-213	255-197-176-213	255-197-176-213
10419.0	0-0-0-0	0-0-0-0	0-0-0-0
10422.0	0-0-0-0	0-0-0-0	0-0-0-0
10427.0	0-0-0-0	0-0-0-0	0-0-0-0
10428.0	255-31-119-180	0-0-0-0	255-219-219-141
10429.0	0-0-0-0	0-0-0-0	255-219-219-141
10430.0	0-0-0-0	0-0-0-0	0-0-0-0
10431.0	0-0-0-0	255-197-176-213	0-0-0-0
10432.0	0-0-0-0	0-0-0-0	0-0-0-0
10433.0	255-148-103-189	0-0-0-0	0-0-0-0
10434.0	255-197-176-213	0-0-0-0	0-0-0-0
10436.0	0-0-0-0	0-0-0-0	0-0-0-0
10437.0	0-0-0-0	0-0-0-0	0-0-0-0
10439.0	0-0-0-0	0-0-0-0	0-0-0-0
10440.0	0-0-0-0	0-0-0-0	0-0-0-0
10441.0	0-0-0-0	0-0-0-0	0-0-0-0
10443.0	0-0-0-0	0-0-0-0	0-0-0-0
10444.0	0-0-0-0	0-0-0-0	0-0-0-0
10447.0	0-0-0-0	0-0-0-0	0-0-0-0
10448.0	0-0-0-0	0-0-0-0	0-0-0-0
10455.0	0-0-0-0	255-31-119-180	255-219-219-141
10456.0	0-0-0-0	255-31-119-180	255-219-219-141
10457.0	0-0-0-0	0-0-0-0	0-0-0-0
10458.0	0-0-0-0	255-196-156-148	0-0-0-0
10459.0	0-0-0-0	0-0-0-0	0-0-0-0
10460.0	0-0-0-0	0-0-0-0	0-0-0-0
10463.0	0-0-0-0	0-0-0-0	0-0-0-0
10465.0	0-0-0-0	0-0-0-0	0-0-0-0
10471.0	0-0-0-0	0-0-0-0	0-0-0-0
10472.0	0-0-0-0	0-0-0-0	0-0-0-0
10473.0	0-0-0-0	0-0-0-0	0-0-0-0
10479.0	255-148-103-189	255-31-119-180	255-219-219-141
10484.0	0-0-0-0	0-0-0-0	0-0-0-0
10491.0	0-0-0-0	0-0-0-0	0-0-0-0
10492.0	0-0-0-0	0-0-0-0	0-0-0-0
10493.0	0-0-0-0	0-0-0-0	0-0-0-0
10494.0	0-0-0-0	0-0-0-0	0-0-0-0
10495.0	0-0-0-0	0-0-0-0	0-0-0-0
10497.0	255-152-223-138	0-0-0-0	0-0-0-0
10498.0	0-0-0-0	0-0-0-0	0-0-0-0
10500.0	0-0-0-0	0-0-0-0	0-0-0-0
10502.0	0-0-0-0	0-0-0-0	0-0-0-0
10506.0	0-0-0-0	0-0-0-0	0-0-0-0
10507.0	0-0-0-0	255-31-119-180	0-0-0-0
10508.0	0-0-0-0	255-31-119-180	0-0-0-0
10510.0	0-0-0-0	255-196-156-148	0-0-0-0
10511.0	0-0-0-0	0-0-0-0	0-0-0-0
10516.0	0-0-0-0	0-0-0-0	0-0-0-0
10518.0	0-0-0-0	0-0-0-0	0-0-0-0
10519.0	0-0-0-0	0-0-0-0	0-0-0-0
10526.0	0-0-0-0	0-0-0-0	0-0-0-0
10528.0	255-23-190-207	255-31-119-180	255-219-219-141
10530.0	255-148-103-189	255-31-119-180	255-219-219-141
10534.0	0-0-0-0	255-197-176-213	0-0-0-0
10535.0	0-0-0-0	0-0-0-0	0-0-0-0
10541.0	0-0-0-0	0-0-0-0	0-0-0-0
10554.0	0-0-0-0	0-0-0-0	0-0-0-0
10556.0	255-148-103-189	255-196-156-148	255-197-176-213
10558.0	0-0-0-0	0-0-0-0	0-0-0-0
10559.0	0-0-0-0	0-0-0-0	0-0-0-0
10560.0	255-197-176-213	0-0-0-0	0-0-0-0
10564.0	0-0-0-0	0-0-0-0	0-0-0-0
10565.0	0-0-0-0	0-0-0-0	0-0-0-0
10566.0	255-148-103-189	255-148-103-189	255-197-176-213
10567.0	255-148-103-189	255-148-103-189	255-197-176-213
10570.0	255-148-103-189	255-148-103-189	255-197-176-213
10572.0	255-148-103-189	255-197-176-213	255-197-176-213
10573.0	255-158-218-229	255-197-176-213	255-197-176-213
10574.0	255-197-176-213	255-197-176-213	255-197-176-213
10575.0	255-197-176-213	255-197-176-213	255-197-176-213
10577.0	0-0-0-0	255-196-156-148	0-0-0-0
10581.0	0-0-0-0	255-148-103-189	255-197-176-213
10582.0	255-148-103-189	255-148-103-189	255-197-176-213
10583.0	0-0-0-0	255-148-103-189	255-197-176-213
10584.0	255-148-103-189	255-148-103-189	255-197-176-213
10585.0	255-148-103-189	255-148-103-189	255-197-176-213
10586.0	255-148-103-189	255-148-103-189	255-197-176-213
